"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends","absdistance"
265,20,"Female","single",6,6,6,112,2009-11-25,"2013-10-06",18,8,2.63352886490867,1,472,0
266,25,"Male","in a relationship",2,2,1,118,2013-02-08,"2013-10-07",8,7,6.46288799772078,3,85,0
267,24,"Female","single",4,4,2,151,2012-12-09,"2013-10-06",8,3,7.47268487624939,2,95,0
268,29,"Male","in a relationship",2,3,3,105,2013-03-09,"2013-10-06",6,4,5.24381525879351,4,68,1
269,38,"Male","married",1,1,3,68,2013-06-08,"2013-10-07",4,2,1.65650946284409,5,45,0
270,19,"Female","in a relationship",1,2,3,260,2012-10-11,"2013-10-07",12,12,8.47851384140403,2,122,1
271,10,"Male","single",6,6,3,85,2012-11-09,"2013-10-06",4,2,4.03927310159055,1,114,0
272,31,"Male","married",1,2,2,142,2013-05-09,"2013-10-07",8,6,5.19451076847133,5,48,1
273,17,"Male","single",4,4,4,51,2013-02-05,"2013-10-04",5,4,1.18070755939875,1,75,0
274,25,"Male","engaged",6,1,5,92,2013-02-08,"2013-10-07",9,10,4.6960428201734,5,80,5
275,10,"Female","in a relationship",4,4,6,138,2013-01-08,"2013-10-06",8,9,5.88271653991775,3,87,0
276,27,"Female","engaged",4,4,6,141,2013-04-09,"2013-10-07",10,8,5.83177996759335,1,61,0
277,36,"Male","married",6,6,5,267,2013-03-10,"2013-10-07",11,5,10.9260668063362,7,67,0
278,25,"Female","single",3,3,1,550,2013-03-10,"2013-10-07",15,8,26.9623667062099,7,70,0
279,20,"Female","single",6,6,4,186,2012-08-12,"2013-10-07",9,13,9.27216326112408,7,142,0
280,24,"Female","in a relationship",1,1,6,45,2013-04-09,"2013-10-07",3,4,2.54917887406783,2,62,0
281,28,"Female","married",6,6,4,75,2013-03-09,"2013-10-06",3,1,10.7993631755787,3,66,0
282,23,"Male","in a relationship",6,6,6,213,2013-03-09,"2013-10-06",8,10,10.2684151019339,6,68,0
283,20,"Female","single",4,4,4,334,2013-03-10,"2013-10-07",14,8,12.1666812362696,9,70,0
284,17,"Male","in a relationship",6,6,5,137,2011-09-16,"2013-10-06",12,10,4.75162724377397,2,250,0
285,20,"Male","in a relationship",1,2,5,481,2012-12-10,"2013-10-07",23,21,12.4308764114664,6,95,1
286,18,"Male","in a relationship",6,6,5,541,2012-06-13,"2013-10-07",21,24,16.6384595159814,7,159,0
287,39,"Male","married",2,2,2,93,2013-05-08,"2013-10-06",8,9,2.46518171353,0,46,0
288,14,"Male","in a relationship",3,3,5,122,2013-04-09,"2013-10-07",6,3,8.12794636411857,4,56,0
289,20,"Male","in a relationship",1,1,1,281,2012-07-13,"2013-10-07",10,11,13.6865367957494,3,149,0
290,45,"Female","single",2,2,3,29,2010-09-20,"2013-10-05",2,1,1.20842438704572,3,368,0
291,45,"Male","married",1,1,5,239,2013-04-09,"2013-10-07",11,9,17.1134242447842,2,63,0
292,39,"Female","single",6,6,4,73,2013-05-07,"2013-10-05",6,8,5.37795736852006,4,46,0
293,42,"Male","married",6,6,6,95,2013-04-08,"2013-10-06",6,4,5.61786062083322,3,61,0
294,26,"Male","married",3,3,3,99,2013-04-08,"2013-10-06",11,11,2.38986703996837,3,59,0
295,40,"Male","married",1,1,4,23,2013-04-09,"2013-10-07",1,1,4.2718097221269,1,55,0
296,30,"Female","single",3,3,3,94,2013-05-07,"2013-10-05",6,7,4.28066236758358,2,54,0
297,10,"Female","single",4,4,4,59,2013-04-06,"2013-10-04",4,0,3.61960525501574,3,61,0
298,12,"Female","in a relationship",1,2,3,37,2013-05-09,"2013-10-07",4,8,3.30934182479926,1,53,1
299,38,"Female","married",6,6,6,54,2013-04-09,"2013-10-07",5,5,0.306549240112975,1,55,0
300,24,"Female","in a relationship",4,5,4,169,2013-04-09,"2013-10-07",7,8,13.807149432322,3,60,1
301,25,"Female","in a relationship",3,3,3,256,2013-02-08,"2013-10-07",13,26,8.82104630839873,6,75,0
302,36,"Male","married",6,6,4,248,2013-04-09,"2013-10-07",10,18,12.977178723972,8,62,0
303,13,"Male","single",1,2,1,36,2013-02-08,"2013-10-07",3,2,6.7490196742804,0,76,1
304,28,"Female","married",4,4,6,162,2013-05-09,"2013-10-07",9,12,8.1923639897423,3,47,0
305,48,"Female","married",2,2,6,107,2013-05-09,"2013-10-07",6,6,5.87895490909518,0,53,0
306,23,"Female","single",1,1,3,25,2013-04-08,"2013-10-06",2,2,2.57621320067216,1,65,0
307,13,"Male","in a relationship",1,1,2,109,2013-05-09,"2013-10-07",8,12,4.65280470821722,3,53,0
308,20,"Male","married",4,4,3,36,2013-02-07,"2013-10-06",3,7,1.95339005305577,0,83,0
309,26,"Male","single",2,2,1,76,2013-04-07,"2013-10-05",5,7,4.34399151493896,5,55,0
310,15,"Male","married",1,2,3,62,2013-01-09,"2013-10-07",6,7,2.75309725966641,3,91,1
311,31,"Male","married",2,2,1,122,2013-03-10,"2013-10-07",6,1,7.64149571888523,3,67,0
312,19,"Female","in a relationship",4,4,5,362,2011-04-20,"2013-10-07",16,22,10.3648883693704,3,302,0
313,44,"Male","married",3,3,1,94,2013-04-09,"2013-10-07",7,6,5.2902969508862,3,60,0
314,18,"Male","in a relationship",5,5,6,481,2012-12-09,"2013-10-06",15,12,24.3593885556704,3,99,0
315,21,"Female","single",6,6,4,349,2012-06-13,"2013-10-07",18,21,9.09126749711585,5,162,0
316,21,"Male","in a relationship",1,1,1,84,2013-04-09,"2013-10-07",5,8,4.27263116513878,1,64,0
317,22,"Male","in a relationship",3,3,3,600,2012-11-10,"2013-10-07",19,26,19.5132793046573,8,108,0
318,23,"Male","single",1,2,1,135,2013-03-06,"2013-10-03",9,7,5.7694922979112,2,66,1
319,24,"Male","married",1,1,1,122,2013-03-10,"2013-10-07",9,4,3.06282856491836,4,69,0
320,28,"Female","engaged",3,4,3,40,2013-04-07,"2013-10-05",3,6,1.79292740057082,1,55,1
321,20,"Female","married",1,1,3,216,2012-03-13,"2013-10-05",16,16,4.20998104312086,3,189,0
322,25,"Female","in a relationship",6,1,1,323,2013-03-10,"2013-10-07",14,11,11.8742210625087,9,74,5
323,40,"Female","single",6,6,2,66,2013-04-09,"2013-10-07",4,5,3.53879228405351,2,64,0
324,22,"Female","in a relationship",1,1,3,231,2013-03-10,"2013-10-07",13,11,5.0229801746493,10,70,0
325,27,"Female","in a relationship",5,5,1,266,2013-02-08,"2013-10-07",16,12,8.08089088788692,6,78,0
326,12,"Male","single",1,1,1,174,2013-05-08,"2013-10-06",7,10,11.1197507388255,3,53,0
327,28,"Male","single",4,4,5,82,2013-03-10,"2013-10-07",5,8,8.08887367145976,2,70,0
328,19,"Female","single",5,5,6,184,2013-01-09,"2013-10-07",12,7,4.82915935879725,4,89,0
329,50,"Female","married",4,5,5,241,2013-05-08,"2013-10-06",13,15,5.7413402344945,5,50,1
330,14,"Male","married",6,1,6,105,2013-04-08,"2013-10-06",10,9,3.82857342087372,4,64,5
331,17,"Female","single",6,1,5,249,2013-01-07,"2013-10-05",11,7,9.54739497772963,5,89,5
332,21,"Male","single",6,1,5,206,2011-08-17,"2013-10-06",17,14,3.05244003810341,4,260,5
333,18,"Female","married",5,5,3,258,2012-12-10,"2013-10-07",23,25,4.87826329148664,6,95,0
334,25,"Male","single",1,1,3,0,2012-10-17,"2013-03-17",0,0,0,0,53,0
335,19,"Male","single",3,3,3,102,2013-03-10,"2013-10-07",6,7,8.20314229131651,3,67,0
336,13,"Female","single",3,3,2,117,2013-05-09,"2013-10-07",6,5,10.3607119051661,5,49,0
337,13,"Male","single",5,5,6,166,2013-04-08,"2013-10-06",6,3,9.11668102915756,5,60,0
338,20,"Female","married",4,5,6,183,2009-11-26,"2013-10-07",14,14,8.4032750921264,2,468,1
339,21,"Female","in a relationship",5,5,5,248,2009-11-26,"2013-10-07",10,8,17.2655831314892,2,473,0
340,20,"Female","in a relationship",2,2,4,399,2010-09-22,"2013-10-07",22,24,6.21684201815626,6,371,0
341,23,"Female","married",6,6,1,310,2013-03-10,"2013-10-07",10,10,15.4476844184821,7,67,0
342,25,"Male","in a relationship",4,4,6,162,2013-03-10,"2013-10-07",9,8,6.35631776884959,4,73,0
343,13,"Female","married",4,4,6,107,2013-02-07,"2013-10-06",8,8,6.99814538317781,4,76,0
344,27,"Male","married",5,5,6,400,2013-04-09,"2013-10-07",17,15,12.2301250427139,5,65,0
345,41,"Female","married",5,5,6,39,2013-04-08,"2013-10-06",4,7,1.3640658316119,1,64,0
346,19,"Female","single",1,1,2,444,2010-04-25,"2013-10-07",23,35,15.2272791586415,2,415,0
347,12,"Female","single",6,6,4,218,2013-03-09,"2013-10-06",12,9,11.3651375985708,3,74,0
348,20,"Female","single",6,6,3,425,2012-10-11,"2013-10-07",20,22,12.9466050368347,2,121,0
349,37,"Female","single",6,1,3,117,2013-05-09,"2013-10-07",6,11,9.96051108131681,2,54,5
350,22,"Male","single",3,3,2,276,2011-03-20,"2013-10-06",12,7,15.2361770482455,4,313,0
351,22,"Female","in a relationship",3,3,2,416,2010-09-22,"2013-10-07",14,7,25.8407679724099,2,368,0
352,6,"Male","single",4,4,6,405,2013-03-10,"2013-10-07",18,37,9.80597402124933,8,69,0
353,25,"Female","engaged",5,5,6,106,2013-03-08,"2013-10-05",5,6,5.01929591243773,5,71,0
354,16,"Female","in a relationship",1,1,2,185,2013-03-10,"2013-10-07",8,6,10.0661516601167,4,73,0
355,15,"Male","single",6,6,4,205,2010-06-24,"2013-10-07",11,4,6.81679897541407,7,399,0
356,21,"Female","in a relationship",2,2,1,277,2012-07-13,"2013-10-07",12,9,10.6570766242687,6,150,0
357,15,"Female","single",3,3,3,270,2013-03-08,"2013-10-05",12,10,11.9680614339969,5,72,0
358,36,"Male","single",5,5,5,92,2013-04-09,"2013-10-07",9,12,6.00280521086537,3,65,0
359,19,"Female","in a relationship",1,1,3,464,2010-11-21,"2013-10-07",17,18,19.5794754481552,4,354,0
360,14,"Male","single",2,2,3,85,2013-04-06,"2013-10-04",9,4,3.24239826528688,2,59,0
361,18,"Male","in a relationship",3,3,3,332,2012-09-11,"2013-10-07",15,8,12.4881531875898,5,131,0
362,23,"Male","single",2,3,3,257,2013-03-10,"2013-10-07",11,6,15.3114992991759,4,73,1
363,21,"Male","in a relationship",2,2,5,247,2012-11-09,"2013-10-06",15,10,7.35651034385926,5,107,0
364,18,"Female","single",4,4,3,30,2012-12-07,"2013-10-04",2,0,7.94775515390638,1,103,0
365,28,"Female","single",1,2,3,142,2013-03-09,"2013-10-06",9,10,8.54324713546728,3,68,1
366,19,"Male","single",4,5,5,272,2012-03-15,"2013-10-07",13,11,13.6106279057067,6,189,1
367,21,"Male","single",2,3,2,167,2013-03-10,"2013-10-07",13,8,3.39796181544615,2,67,1
368,19,"Male","single",2,2,1,161,2012-09-10,"2013-10-06",13,14,6.61993579501326,3,134,0
369,46,"Male","married",6,6,4,132,2013-04-09,"2013-10-07",9,16,6.94591538240083,5,60,0
370,15,"Female","in a relationship",4,4,4,454,2013-02-08,"2013-10-07",15,16,17.246788618742,5,78,0
371,29,"Male","single",1,2,1,269,2013-03-09,"2013-10-06",10,11,11.5974741494115,8,72,1
372,26,"Male","single",6,6,3,48,2013-04-09,"2013-10-07",5,5,5.60582950770905,1,62,0
373,14,"Male","single",5,5,5,232,2013-04-09,"2013-10-07",10,1,6.47063887375815,9,59,0
374,23,"Male","married",5,5,4,54,2013-02-08,"2013-10-07",3,3,7.93382424114656,1,75,0
375,28,"Female","in a relationship",4,4,1,189,2013-03-10,"2013-10-07",11,7,5.27900034577483,5,73,0
376,19,"Male","single",1,1,4,241,2012-12-10,"2013-10-07",14,15,11.0203111904633,0,104,0
377,17,"Male","in a relationship",6,1,6,433,2013-05-09,"2013-10-07",20,26,8.84946543338383,9,47,5
378,30,"Female","married",3,3,3,237,2011-11-16,"2013-10-07",8,10,13.9589643261774,8,227,0
379,24,"Male","single",2,2,6,315,2013-03-10,"2013-10-07",13,5,13.9961886244291,6,74,0
380,16,"Female","single",2,2,1,242,2011-06-19,"2013-10-07",9,14,14.577215307277,5,285,0
381,15,"Female","married",2,2,4,33,2013-03-08,"2013-10-05",4,4,0.826831127823223,2,70,0
382,36,"Male","single",3,3,3,223,2013-04-09,"2013-10-07",8,7,16.4050085324817,3,65,0
383,23,"Male","in a relationship",4,5,5,155,2013-04-09,"2013-10-07",9,8,10.1619151600932,4,62,1
384,22,"Female","in a relationship",3,3,1,183,2013-02-08,"2013-10-07",11,15,4.95469202352376,4,78,0
385,20,"Female","married",4,5,3,333,2010-02-24,"2013-10-07",14,12,13.5566047725032,1,443,1
386,15,"Male","single",5,5,5,313,2013-02-08,"2013-10-07",11,15,16.1636259026332,6,80,0
387,20,"Male","single",4,4,2,98,2011-09-15,"2013-10-05",9,6,4.46888841331967,0,252,0
388,16,"Female","married",2,3,2,82,2013-01-09,"2013-10-07",11,11,3.24606657689427,2,90,1
389,39,"Female","married",6,6,4,60,2013-03-04,"2013-10-01",3,4,9.04532952286714,1,70,0
390,29,"Female","in a relationship",1,2,1,194,2013-04-09,"2013-10-07",9,6,12.0217346151752,8,60,1
391,12,"Female","single",2,2,3,96,2013-05-08,"2013-10-06",7,14,6.05528878718857,4,54,0
392,22,"Female","married",4,4,6,138,2013-03-10,"2013-10-07",7,1,9.64255537194023,2,72,0
393,8,"Female","single",4,5,4,80,2013-04-05,"2013-10-03",3,2,5.03389910023747,2,65,1
394,8,"Male","single",1,1,2,193,2013-03-10,"2013-10-07",10,14,9.68276664019259,4,69,0
395,14,"Male","married",4,4,4,115,2013-04-08,"2013-10-06",9,9,3.55497093325474,5,61,0
396,23,"Male","in a relationship",1,1,1,43,2013-02-08,"2013-10-07",4,7,5.17223340489293,1,83,0
397,22,"Male","in a relationship",2,3,1,197,2013-04-09,"2013-10-07",9,3,16.5720062750222,1,62,1
398,15,"Female","single",6,6,6,163,2013-04-09,"2013-10-07",10,15,7.93343713974327,3,64,0
399,17,"Male","single",1,1,3,54,2013-03-09,"2013-10-06",4,3,5.09047535487849,3,69,0
400,13,"Female","married",2,2,2,151,2013-03-08,"2013-10-05",12,20,4.20642499290759,4,69,0
401,25,"Female","in a relationship",4,5,6,383,2013-03-10,"2013-10-07",13,19,12.3946179261243,9,66,1
402,23,"Male","married",1,2,2,94,2013-03-08,"2013-10-05",6,5,5.62877513772018,2,66,1
403,17,"Female","married",6,1,5,225,2013-03-10,"2013-10-07",11,10,12.2959475936435,3,67,5
404,27,"Male","single",2,2,3,298,2013-03-10,"2013-10-07",13,9,16.4418019807002,3,67,0
405,10,"Male","married",1,1,1,226,2013-04-09,"2013-10-07",11,8,15.0040918470058,2,65,0
406,15,"Male","single",4,4,5,161,2013-04-07,"2013-10-05",6,9,13.6269898252729,5,57,0
407,21,"Female","married",3,3,1,179,2012-02-13,"2013-10-06",13,10,7.41522147224074,1,199,0
408,24,"Female","married",6,6,6,153,2013-03-10,"2013-10-07",7,9,5.77426960673254,7,73,0
409,28,"Male","married",4,5,5,215,2012-07-13,"2013-10-07",11,7,8.47616921941547,6,147,1
410,45,"Male","married",2,2,1,238,2013-04-09,"2013-10-07",14,14,10.6778165209987,6,60,0
411,13,"Male","single",6,6,4,216,2013-04-09,"2013-10-07",11,22,9.04104977707265,6,63,0
412,17,"Male","in a relationship",1,1,1,55,2012-04-14,"2013-10-07",3,2,5.65877507845481,5,181,0
413,36,"Male","married",5,5,5,140,2013-04-09,"2013-10-07",6,4,7.52311384925291,8,60,0
414,30,"Male","in a relationship",2,2,2,65,2013-03-10,"2013-10-07",4,3,6.6702897326781,3,71,0
415,42,"Female","single",4,4,6,122,2013-03-10,"2013-10-07",9,8,4.97585776245981,1,67,0
416,16,"Male","single",2,2,5,148,2013-04-09,"2013-10-07",10,11,9.24656709369267,2,57,0
417,18,"Female","single",5,5,5,340,2013-03-10,"2013-10-07",23,22,8.45546208998542,3,66,0
418,18,"Female","single",3,3,2,245,2012-12-10,"2013-10-07",13,10,9.89958754552206,3,99,0
419,23,"Female","single",3,3,3,74,2013-02-08,"2013-10-07",5,1,5.75948826954287,2,75,0
420,20,"Female","single",3,4,1,418,2010-04-24,"2013-10-06",23,21,6.99054891399595,7,425,1
421,14,"Male","in a relationship",2,3,6,67,2013-04-09,"2013-10-07",5,5,3.47725822613495,3,65,1
422,24,"Female","in a relationship",2,2,3,256,2013-04-09,"2013-10-07",11,6,14.2164700555661,4,64,0
423,19,"Male","in a relationship",6,1,1,256,2009-10-27,"2013-10-07",18,19,8.65536116538608,1,478,5
424,21,"Male","in a relationship",5,5,2,352,2012-06-13,"2013-10-07",20,18,10.3647097710459,5,156,0
425,23,"Female","married",4,4,3,42,2012-12-09,"2013-10-06",4,4,0.680020713141195,0,97,0
426,11,"Female","married",2,2,2,204,2013-04-09,"2013-10-07",12,12,6.05861646619992,8,58,0
427,21,"Male","single",2,2,5,22,2013-03-10,"2013-10-07",1,1,1.54768922994157,3,71,0
428,20,"Male","in a relationship",6,6,6,173,2012-10-11,"2013-10-07",19,18,2.15290313755924,4,125,0
429,17,"Male","single",5,6,4,212,2013-04-09,"2013-10-07",9,6,7.86144947320659,1,58,1
430,23,"Male","married",6,6,6,267,2013-02-08,"2013-10-07",11,23,16.1569281809597,7,78,0
431,18,"Male","single",2,2,1,117,2013-03-09,"2013-10-06",6,8,1.52858728383723,4,70,0
432,20,"Male","in a relationship",5,6,5,126,2011-12-16,"2013-10-07",12,11,3.12359912752068,3,218,1
433,39,"Male","married",6,6,3,159,2013-04-09,"2013-10-07",6,6,17.8064581388215,2,63,0
434,25,"Male","engaged",2,2,2,140,2013-04-08,"2013-10-06",16,10,3.1605923004021,2,63,0
435,18,"Male","single",6,6,2,841,2013-03-10,"2013-10-07",21,17,29.418363232823,4,73,0
436,21,"Male","in a relationship",1,2,2,152,2013-04-09,"2013-10-07",7,5,5.68153527279043,2,65,1
437,20,"Female","single",3,4,3,308,2012-03-14,"2013-10-06",17,24,7.70156591728092,7,192,1
438,20,"Male","in a relationship",4,4,6,491,2011-01-20,"2013-10-07",21,23,16.8960118513016,4,328,0
439,27,"Male","single",6,6,4,51,2013-03-08,"2013-10-05",5,2,0.878433237087115,1,70,0
440,27,"Male","in a relationship",4,5,5,185,2013-05-08,"2013-10-06",13,18,4.98272553254449,4,49,1
441,22,"Female","in a relationship",4,5,6,286,2010-03-26,"2013-10-07",11,14,15.4628637565125,5,432,1
442,19,"Female","in a relationship",2,2,1,169,2010-09-20,"2013-10-05",12,16,4.60192303427964,1,366,0
443,26,"Male","in a relationship",3,3,2,58,2013-02-06,"2013-10-05",3,2,0.60927320762608,1,75,0
444,27,"Male","married",4,4,6,120,2013-03-09,"2013-10-06",9,5,9.9071872982693,2,67,0
445,26,"Male","single",5,5,5,79,2013-04-08,"2013-10-06",5,2,6.68769251055747,2,60,0
446,17,"Female","in a relationship",5,5,1,286,2013-03-10,"2013-10-07",10,16,12.7409789484937,7,68,0
447,22,"Male","in a relationship",2,2,3,58,2013-04-07,"2013-10-05",5,3,5.35914314650892,2,65,0
448,11,"Male","single",5,5,3,130,2012-10-10,"2013-10-06",8,8,8.43488676596815,2,116,0
449,28,"Female","engaged",4,4,3,158,2013-04-08,"2013-10-06",13,24,5.65192643041458,5,62,0
450,24,"Female","in a relationship",1,1,2,88,2013-05-08,"2013-10-06",7,6,3.78785633721086,3,51,0
451,19,"Male","single",5,6,2,115,2011-07-19,"2013-10-07",13,8,4.38216579268681,2,271,1
452,16,"Female","single",1,2,5,114,2013-03-09,"2013-10-06",8,7,9.25559082191502,4,67,1
453,32,"Female","married",5,6,5,122,2013-04-09,"2013-10-07",12,12,9.43989322460124,0,64,1
454,26,"Male","in a relationship",4,4,4,365,2013-04-09,"2013-10-07",10,8,26.3367729681741,5,60,0
455,26,"Female","engaged",6,6,6,166,2013-04-09,"2013-10-07",7,11,12.7050301007369,4,63,0
456,20,"Male","single",1,2,4,395,2013-03-10,"2013-10-07",22,14,10.3326286790385,3,68,1
457,19,"Female","in a relationship",3,3,3,228,2013-04-09,"2013-10-07",16,15,5.19640674670358,6,65,0
458,21,"Female","in a relationship",3,3,3,46,2013-02-07,"2013-10-06",5,7,3.10626475179295,3,81,0
459,47,"Male","single",5,5,5,47,2013-04-09,"2013-10-07",4,4,1.81023435318465,2,64,0
460,28,"Male","in a relationship",2,2,3,138,2013-02-08,"2013-10-07",7,11,2.56400181492886,4,81,0
461,35,"Female","single",5,5,4,80,2013-04-09,"2013-10-07",9,8,3.67917171853523,3,61,0
462,22,"Male","in a relationship",2,2,1,232,2012-11-10,"2013-10-07",12,17,10.4059226884282,6,108,0
463,23,"Female","in a relationship",6,6,6,137,2013-03-09,"2013-10-06",6,4,11.533266355425,3,71,0
464,32,"Male","married",6,6,6,4355,2013-10-02,"2013-10-07",35,35,20.0944960880163,99,51,0
465,19,"Male","single",1,2,3,126,2013-02-08,"2013-10-07",13,6,3.11924760233826,2,81,1
466,24,"Male","married",4,4,5,74,2013-03-08,"2013-10-05",8,4,1.96873839689241,1,67,0
467,30,"Male","engaged",2,3,2,411,2013-03-10,"2013-10-07",16,25,12.5837559743114,7,74,1
468,24,"Female","single",4,5,6,56,2013-03-10,"2013-10-07",3,4,0.333222940306499,2,69,1
469,22,"Male","in a relationship",2,2,5,167,2011-11-16,"2013-10-07",10,11,8.20404875198347,5,234,0
470,15,"Female","single",4,4,5,39,2013-04-09,"2013-10-07",5,4,1.04234902699123,0,58,0
471,27,"Female","engaged",4,4,5,187,2013-05-09,"2013-10-07",11,12,5.43653335464988,6,53,0
472,12,"Female","single",2,2,1,435,2013-05-09,"2013-10-07",15,19,22.2001083715708,2,50,0
473,15,"Female","married",5,5,2,78,2013-04-09,"2013-10-07",6,8,3.90583330133813,2,63,0
474,26,"Male","married",1,2,2,181,2013-03-10,"2013-10-07",11,8,8.65912120201537,6,68,1
475,21,"Male","in a relationship",5,6,5,161,2009-10-27,"2013-10-07",6,3,19.3815095631374,2,479,1
476,14,"Female","married",4,4,6,66,2013-04-08,"2013-10-06",3,5,8.49331040276005,2,62,0
477,20,"Male","married",4,4,5,238,2013-02-08,"2013-10-07",9,5,18.7247549227284,3,80,0
478,16,"Male","single",3,3,5,229,2013-03-09,"2013-10-06",10,10,12.4955249571853,5,68,0
479,14,"Male","married",2,2,1,512,2013-04-09,"2013-10-07",18,17,16.2306089978672,9,58,0
480,25,"Male","in a relationship",5,5,6,151,2013-03-10,"2013-10-07",9,9,9.30538521806397,2,69,0
481,15,"Female","in a relationship",1,2,1,229,2013-03-09,"2013-10-06",9,22,10.3692217386715,7,70,1
482,23,"Female","single",6,6,4,234,2013-04-09,"2013-10-07",7,14,20.8366295937199,5,56,0
483,12,"Female","single",4,4,6,89,2013-04-08,"2013-10-06",5,2,5.19264669231028,2,59,0
484,28,"Male","married",2,2,6,103,2013-05-09,"2013-10-07",11,6,2.70113226681655,0,53,0
485,21,"Male","single",6,6,6,331,2012-08-12,"2013-10-07",16,20,11.9433145414465,7,144,0
486,18,"Male","single",1,1,1,452,2013-02-08,"2013-10-07",13,15,21.8644793938357,6,79,0
487,22,"Male","in a relationship",4,4,4,218,2013-04-09,"2013-10-07",16,13,8.57140051536899,2,60,0
488,24,"Male","in a relationship",3,3,3,103,2013-01-08,"2013-10-06",11,14,2.72289490128398,4,86,0
489,15,"Male","single",2,2,2,155,2013-03-10,"2013-10-07",7,6,11.1207235429434,2,73,0
490,45,"Female","married",4,4,6,347,2013-04-09,"2013-10-07",13,11,14.4847191466488,9,57,0
491,13,"Female","single",6,6,5,459,2013-04-09,"2013-10-07",17,8,19.6933342140703,3,58,0
492,38,"Male","married",2,3,1,64,2013-03-09,"2013-10-06",5,1,4.09108806703016,5,68,1
493,20,"Female","single",2,2,2,126,2012-05-14,"2013-10-07",13,16,2.70861181356696,4,167,0
494,14,"Male","in a relationship",1,1,1,142,2013-05-09,"2013-10-07",8,9,4.06681103828059,3,53,0
495,21,"Male","married",2,3,1,519,2012-09-11,"2013-10-07",18,14,17.7841258318377,6,126,1
496,24,"Female","married",5,5,5,181,2013-03-10,"2013-10-07",12,17,2.71779257570893,7,73,0
497,29,"Male","in a relationship",2,2,3,63,2013-04-07,"2013-10-05",3,7,3.22469376664006,4,56,0
